date,cluster_name,datacenter,business_unit,storage_platform,usable_capacity_tb,raw_capacity_tb,daily_write_tb_estimate,net_new_storage_tb,starting_used_tb,starting_utilization_tier,used_capacity_tb,free_capacity_tb,capacity_utilization_pct
2013-09-11,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,1606.909957009355,1985.5256494009184,0.002103521754470485,0.0001682817403576388,842.5703923521444,Low,842.5762613973111,764.3336956120438,52.434565964445376
2013-08-12,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.00312024576442132,0.0002496196611537056,286.13712473949226,Low,286.1373743591534,479.8684150981971,37.354466284368065
2013-08-13,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.002874499882207361,0.0002299599905765889,286.13712473949226,Low,286.137604319144,479.8681851382065,37.35449630502766
2013-08-14,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.004171034662159265,0.0003336827729727412,286.13712473949226,Low,286.13793800191695,479.86785145543354,37.354539866418136
2013-08-15,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.002237465912730016,0.00017899727301840126,286.13712473949226,Low,286.13811699919,479.8676724581605,37.35456323403174
2013-08-16,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.002058916876081428,0.00016471335008651423,286.13712473949226,Low,286.13828171254005,479.86750774481044,37.35458473691753
2013-08-17,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0014492893877030093,0.00011594315101624074,286.13712473949226,Low,286.1383976556911,479.8673918016594,37.35459987298473
2013-08-18,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0010390229980644866,8.312183984515893e-05,286.13712473949226,Low,286.13848077753096,479.86730867981953,37.35461072431784
2013-08-19,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.002746867543184987,0.00021974940345479896,286.13712473949226,Low,286.1387005269344,479.8670889304161,37.35463941201269
2013-08-20,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0032325272073897814,0.0002586021765911825,286.13712473949226,Low,286.13895912911096,479.86683032823953,37.3546731718328
2013-08-21,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0047129710530002976,0.0003770376842400238,286.13712473949226,Low,286.1393361667952,479.8664532905553,37.35472239309058
2013-08-22,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.006009181400698461,0.0004807345120558769,286.13712473949226,Low,286.13981690130726,479.86597255604323,37.35478515169093
2013-08-23,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.002904928603119412,0.00023239428824955294,286.13712473949226,Low,286.14004929559553,479.86574016175496,37.35481549014156
2013-08-24,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0010793885217002862,8.63510817360229e-05,286.13712473949226,Low,286.14013564667727,479.8656538106732,37.35482676304353
2013-08-25,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0007851323481198688,6.28105878495895e-05,286.13712473949226,Low,286.1401984572651,479.8655910000854,37.354834962797206
2013-08-26,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0030211707537813755,0.00024169366030251003,286.13712473949226,Low,286.14044015092543,479.86534930642506,37.3548665152559
2013-08-27,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0033393078674581046,0.0002671446293966484,286.13712473949226,Low,286.1407072955548,479.86508216179567,37.3549013902703
2013-08-28,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.005221262300715808,0.00041770098405726467,286.13712473949226,Low,286.14112499653885,479.86466446081164,37.35495592001274
2013-08-29,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.006688181032646985,0.0005350544826117588,286.13712473949226,Low,286.14166005102146,479.864129406329,37.35502576993946
2013-08-30,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0116369127157303,0.0009309530172584241,286.13712473949226,Low,286.14259100403876,479.8631984533117,37.35514730335737
2013-08-31,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0034827703186529153,0.0002786216254922332,286.13712473949226,Low,286.1428696256642,479.86291983168627,37.355183676662804
2013-09-01,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0014904592863017661,0.00011923674290414129,286.13712473949226,Low,286.14298886240715,479.86280059494334,37.355199242699584
2013-09-02,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0028751106723909894,0.00023000885379127916,286.13712473949226,Low,286.1432188712609,479.8625705860896,37.35522926973814
2013-09-03,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.004737982202334937,0.00037903857618679494,286.13712473949226,Low,286.1435979098371,479.86219154751336,37.355278752207
2013-09-04,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.005535259069793186,0.0004428207255834549,286.13712473949226,Low,286.1440407305627,479.86174872678777,37.35533656126428
2013-09-05,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.004227580131137873,0.00033820641049102986,286.13712473949226,Low,286.14437893697317,479.8614105203773,37.35538071320348
2013-09-06,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.002236176303527575,0.000178894104282206,286.13712473949226,Low,286.14455783107746,479.861231626273,37.35540406734868
2013-09-07,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.00103226392319858,8.258111385588639e-05,286.13712473949226,Low,286.14464041219134,479.86114904515915,37.35541484809146
2013-09-08,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.000850561464499268,6.804491715994145e-05,286.13712473949226,Low,286.1447084571085,479.861081000242,37.35542373117278
2013-09-09,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0023770530309648852,0.00019016424247719082,286.13712473949226,Low,286.144898621351,479.8608908359995,37.35544855660427
2013-09-10,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.004789928647370894,0.0003831942917896715,286.13712473949226,Low,286.14528181564276,479.8605076417077,37.35549858159064
2013-09-11,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,766.0057894573505,960.1014914090042,0.0015418246052333587,0.0001233459684186687,286.13712473949226,Low,286.14540516161117,479.8603842957393,37.35551468407578
2013-08-12,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0028611337725707162,0.0002288907018056573,1079.7291566928666,Low,1079.7293855835685,738.285428006571,59.39057138106395
2013-08-13,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0031961731767373345,0.0002556938541389868,1079.7291566928666,Low,1079.7296412774226,738.2851723127169,59.390585445517786
2013-08-14,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003215909473426294,0.00025727275787410355,1079.7291566928666,Low,1079.7298985501805,738.2849150399591,59.39059959681929
2013-08-15,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0032106620438011545,0.0002568529635040924,1079.7291566928666,Low,1079.730155403144,738.2846581869956,59.39061372502999
2013-08-16,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.00366989966645175,0.00029359197331614003,1079.7291566928666,Low,1079.7304489951173,738.2843645950222,59.39062987407186
2013-08-17,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0025909263629429937,0.0002072741090354395,1079.7291566928666,Low,1079.7306562692263,738.2841573209132,59.39064127519508
2013-08-18,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0025741121591534304,0.00020592897273227445,1079.7291566928666,Low,1079.730862198199,738.2839513919405,59.390652602329006
2013-08-19,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.002776969554885742,0.00022215756439085939,1079.7291566928666,Low,1079.7310843557634,738.2837292343761,59.390664822117465
2013-08-20,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003223662236853371,0.0002578929789482697,1079.7291566928666,Low,1079.7313422487423,738.2834713413972,59.390679007534274
2013-08-21,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0032010476183880433,0.00025608380947104347,1079.7291566928666,Low,1079.7315983325518,738.2832152575877,59.39069309343762
2013-08-22,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003451258134255213,0.00027610065074041705,1079.7291566928666,Low,1079.7318744332026,738.2829391569369,59.39070828036838
2013-08-23,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003329158277704563,0.00026633266221636506,1079.7291566928666,Low,1079.7321407658646,738.2826728242749,59.390722930010384
2013-08-24,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0033532242721234884,0.0002682579417698791,1079.7291566928666,Low,1079.7324090238064,738.2824045663331,59.39073768555252
2013-08-25,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0030787006426573,0.000246296051412584,1079.7291566928666,Low,1079.732655319858,738.2821582702816,59.39075123307973
2013-08-26,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003141594035711071,0.0002513275228568857,1079.7291566928666,Low,1079.7329066473808,738.2819069427587,59.39076505736328
2013-08-27,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003841364303770787,0.000307309144301663,1079.7291566928666,Low,1079.733213956525,738.2815996336144,59.39078196091886
2013-08-28,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003162843470833661,0.0002530274776666929,1079.7291566928666,Low,1079.7334669840027,738.2813466061368,59.3907958787085
2013-08-29,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0030938133144347716,0.0002475050651547817,1079.7291566928666,Low,1079.733714489068,738.2810991010715,59.39080949273758
2013-08-30,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0032486666292842374,0.000259893330342739,1079.7291566928666,Low,1079.7339743823982,738.2808392077413,59.39082378818381
2013-08-31,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003408172169774623,0.00027265377358196984,1079.7291566928666,Low,1079.7342470361718,738.2805665539677,59.39083878551891
2013-09-01,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003126476946279272,0.0002501181557023418,1079.7291566928666,Low,1079.7344971543275,738.280316435812,59.390852543281156
2013-09-02,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0030553434429003573,0.00024442747543202857,1079.7291566928666,Low,1079.734741581803,738.2800720083364,59.390865988027244
2013-09-03,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003236590581191905,0.0002589272464953524,1079.7291566928666,Low,1079.7350005090495,738.27981308109,59.390880230333984
2013-09-04,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.005634417305369849,0.00045075338442958796,1079.7291566928666,Low,1079.7354512624338,738.2793623277057,59.39090502404749
2013-09-05,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003622936264180692,0.00028983490113445535,1079.7291566928666,Low,1079.735741097335,738.2790724928045,59.3909209664314
2013-09-06,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003215936169213048,0.0002572748935370438,1079.7291566928666,Low,1079.7359983722286,738.278815217911,59.3909351178504
2013-09-07,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0032248788881628983,0.00025799031105303184,1079.7291566928666,Low,1079.7362563625397,738.2785572275998,59.39094930862097
2013-09-08,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003953519252115253,0.00031628154016922024,1079.7291566928666,Low,1079.7365726440798,738.2782409460597,59.39096670570364
2013-09-09,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.0032995174575414757,0.00026396139660331806,1079.7291566928666,Low,1079.7368366054764,738.2779769846632,59.39098122491407
2013-09-10,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.003396939418679196,0.0002717551534943357,1079.7291566928666,Low,1079.73710836063,738.2777052295096,59.39099617282052
2013-09-11,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,1818.0148135901395,2458.557997782485,0.00363373126043026,0.0002906985008344208,1079.7291566928666,Low,1079.7373990591307,738.2774145310088,59.39101216270678
2013-08-12,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006792299429541143,5.433839543632914e-05,867.3536752763811,Low,867.3537296147765,738.0097264867816,54.02849593456214
2013-08-13,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005208776656388833,4.1670213251110664e-05,867.3536752763811,Low,867.3537712849898,738.0096848165683,54.0284985302493
2013-08-14,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006348638043487342,5.0789104347898734e-05,867.3536752763811,Low,867.3538220740941,738.009634027464,54.02850169396305
2013-08-15,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006228068852987216,4.9824550823897734e-05,867.3536752763811,Low,867.3538718986449,738.0095842029132,54.02850479759361
2013-08-16,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.003681106703360433,0.00029448853626883465,867.3536752763811,Low,867.3541663871812,738.0092897143769,54.02852314163496
2013-08-17,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0003354217880149628,2.6833743041197027e-05,867.3536752763811,Low,867.3541932209242,738.0092628806339,54.028524813140756
2013-08-18,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0003575384928057276,2.8603079424458208e-05,867.3536752763811,Low,867.3542218240036,738.0092342775545,54.0285265948606
2013-08-19,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0004814314978354005,3.851451982683204e-05,867.3536752763811,Low,867.3542603385235,738.0091957630345,54.028528993975875
2013-08-20,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0004501089744521254,3.600871795617003e-05,867.3536752763811,Low,867.3542963472414,738.0091597543167,54.028531237001765
2013-08-21,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006654614607371829,5.323691685897463e-05,867.3536752763811,Low,867.3543495841583,738.0091065173998,54.028534553192664
2013-08-22,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005604286005477992,4.483428804382393e-05,867.3536752763811,Low,867.3543944184463,738.0090616831118,54.02853734597382
2013-08-23,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005829347718189892,4.6634781745519136e-05,867.3536752763811,Low,867.3544410532281,738.00901504833,54.02854025090987
2013-08-24,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005169519090114877,4.1356152720919016e-05,867.3536752763811,Low,867.3544824093808,738.0089736921773,54.02854282703383
2013-08-25,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005169067649118364,4.135254119294691e-05,867.3536752763811,Low,867.354523761922,738.0089323396361,54.028545402932835
2013-08-26,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006186117803997307,4.9488942431978456e-05,867.3536752763811,Low,867.3545732508644,738.0088828506937,54.02854848565794
2013-08-27,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0007151311495094954,5.7210491960759635e-05,867.3536752763811,Low,867.3546304613564,738.0088256402017,54.02855204936756
2013-08-28,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006951972449480839,5.5615779595846715e-05,867.3536752763811,Low,867.354686077136,738.0087700244221,54.02855551374066
2013-08-29,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006747842401625138,5.3982739213001106e-05,867.3536752763811,Low,867.3547400598752,738.0087160416829,54.028558876389724
2013-08-30,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006383890135674586,5.107112108539669e-05,867.3536752763811,Low,867.3547911309963,738.0086649705618,54.02856205767063
2013-08-31,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.000646310484307444,5.170483874459552e-05,867.3536752763811,Low,867.354842835835,738.008613265723,54.02856527842657
2013-09-01,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006174222100060898,4.939377680048719e-05,867.3536752763811,Low,867.3548922296119,738.0085638719462,54.0285683552237
2013-09-02,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005986227259201768,4.788981807361414e-05,867.3536752763811,Low,867.3549401194299,738.0085159821282,54.02857133833745
2013-09-03,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0007066338906412597,5.653071125130077e-05,867.3536752763811,Low,867.3549966501412,738.0084594514169,54.02857485970273
2013-09-04,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0007991194055567268,6.392955244453814e-05,867.3536752763811,Low,867.3550605796936,738.0083955218645,54.02857884195061
2013-09-05,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0007176480927656527,5.741184742125221e-05,867.3536752763811,Low,867.3551179915411,738.008338110017,54.028582418202916
2013-09-06,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006631410809863122,5.3051286478904974e-05,867.3536752763811,Low,867.3551710428275,738.0082850587306,54.02858572283067
2013-09-07,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006047929716848512,4.83834377347881e-05,867.3536752763811,Low,867.3552194262652,738.0082366752929,54.02858873669258
2013-09-08,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0005659593783135559,4.527675026508447e-05,867.3536752763811,Low,867.3552647030156,738.0081913985425,54.02859155703524
2013-09-09,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0007561277988693226,6.049022390954581e-05,867.3536752763811,Low,867.3553251932394,738.0081309083187,54.02859532504327
2013-09-10,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006918671460070161,5.534937168056129e-05,867.3536752763811,Low,867.3553805426111,738.008075558947,54.02859877282149
2013-09-11,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,1605.363456101558,2093.9374933836,0.0006745474665716814,5.3963797325734514e-05,867.3536752763811,Low,867.3554345064084,738.0080215951497,54.02860213429064
2013-08-12,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.012506440023173174,0.001000515201853854,845.7339281220657,Low,845.7349286372676,701.7656203274512,54.651672285548855
2013-08-13,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.012383429800552568,0.0009906743840442055,845.7339281220657,Low,845.7359193116515,701.7646296530672,54.65173630325694
2013-08-14,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007624210874005438,0.000609936869920435,845.7339281220657,Low,845.7365292485215,701.7640197161973,54.651775717580264
2013-08-15,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007499080821217643,0.0005999264656974115,845.7339281220657,Low,845.7371291749872,701.7634197897315,54.65181448502795
2013-08-16,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.008072035630440875,0.00064576285043527,845.7339281220657,Low,845.7377749378376,701.7627740268812,54.651856214438055
2013-08-17,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.006853780141852922,0.0005483024113482338,845.7339281220657,Low,845.738323240249,701.7622257244698,54.65189164592218
2013-08-18,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.0073614165873485595,0.0005889133269878847,845.7339281220657,Low,845.7389121535759,701.7616368111428,54.65192970169718
2013-08-19,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007561032748750795,0.0006048826199000636,845.7339281220657,Low,845.7395170361958,701.7610319285229,54.65196878941319
2013-08-20,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.00681733033747179,0.0005453864269977432,845.7339281220657,Low,845.7400624226228,701.7604865420959,54.65200403246544
2013-08-21,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.006549052312919749,0.0005239241850335799,845.7339281220657,Low,845.7405863468078,701.7599626179109,54.65203788862046
2013-08-22,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007281584589498539,0.0005825267671598831,845.7339281220657,Low,845.741168873575,701.7593800911437,54.652075531693846
2013-08-23,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007112807887798781,0.0005690246310239025,845.7339281220657,Low,845.7417378982061,701.7588110665126,54.65211230225471
2013-08-24,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007360819064835306,0.0005888655251868245,845.7339281220657,Low,845.7423267637313,701.7582222009875,54.65215035494073
2013-08-25,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.00816952442111807,0.0006535619536894457,845.7339281220657,Low,845.7429803256849,701.7575686390338,54.652192588331474
2013-08-26,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.008308448785075832,0.0006646759028060665,845.7339281220657,Low,845.7436450015878,701.756903963131,54.65223553990931
2013-08-27,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007833407994048558,0.0006266726395238846,845.7339281220657,Low,845.7442716742273,701.7562772904914,54.652276035703636
2013-08-28,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007560068941105582,0.0006048055152884466,845.7339281220657,Low,845.7448764797425,701.7556724849762,54.65231511843712
2013-08-29,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.00731812209579388,0.0005854497676635104,845.7339281220657,Low,845.7454619295103,701.7550870352085,54.65235295039578
2013-08-30,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007318911878425032,0.0005855129502740026,845.7339281220657,Low,845.7460474424605,701.7545015222582,54.6523907864373
2013-08-31,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.00514503551954254,0.00041160284156340323,845.7339281220657,Low,845.7464590453021,701.7540899194166,54.652417384349775
2013-09-01,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.0074001410611944035,0.0005920112848955523,845.7339281220657,Low,845.747051056587,701.7534979081317,54.652455640315836
2013-09-02,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.006925041346396743,0.0005540033077117394,845.7339281220657,Low,845.7476050598947,701.7529439048241,54.652491440193785
2013-09-03,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.009890659289332682,0.0007912527431466147,845.7339281220657,Low,845.7483963126379,701.7521526520809,54.652542571209125
2013-09-04,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.00945208205512712,0.0007561665644101696,845.7339281220657,Low,845.7491524792023,701.7513964855165,54.65259143494394
2013-09-05,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.009805195333289485,0.0007844156266631589,845.7339281220657,Low,845.7499368948289,701.7506120698898,54.65264212414254
2013-09-06,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007544905245880805,0.0006035924196704644,845.7339281220657,Low,845.7505404872486,701.7500084774701,54.65268112848539
2013-09-07,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007557316973568084,0.0006045853578854468,845.7339281220657,Low,845.7511450726064,701.7494038921124,54.65272019699222
2013-09-08,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007406676113067054,0.0005925340890453643,845.7339281220657,Low,845.7517376066955,701.7488113580232,54.65275848674208
2013-09-09,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,1547.5005489647187,2136.3093189708216,0.007046974181265621,0.0005637579345012496,845.7339281220657,Low,845.75230136463,701.7482476000888,54.65279491696724
