source_file,source_month_folder,trace_type,vm_id,timestamp_raw,timestamp_unit_detected,datetime,date,month,hour,cpu_cores,cpu_capacity_mhz,cpu_usage_mhz,cpu_usage_pct,memory_capacity_kb,memory_usage_kb,disk_read_kbps,disk_write_kbps,network_rx_kbps,network_tx_kbps
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376382651.0,seconds,2013-08-13 08:30:51,2013-08-13,2013-08-01,8,4,11703.99824,64.37199032000001,0.55,67108864.0,134217.6,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376382951.0,seconds,2013-08-13 08:35:51,2013-08-13,2013-08-01,8,4,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376383251.0,seconds,2013-08-13 08:40:51,2013-08-13,2013-08-01,8,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,15.133333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376383551.0,seconds,2013-08-13 08:45:51,2013-08-13,2013-08-01,8,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,2.6666666666666665,0.0,1.0666666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376383851.0,seconds,2013-08-13 08:50:51,2013-08-13,2013-08-01,8,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376384151.0,seconds,2013-08-13 08:55:51,2013-08-13,2013-08-01,8,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376384451.0,seconds,2013-08-13 09:00:51,2013-08-13,2013-08-01,9,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376384752.0,seconds,2013-08-13 09:05:52,2013-08-13,2013-08-01,9,4,11703.99824,83.87865405333334,0.7166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,0.9333333333333332
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376385052.0,seconds,2013-08-13 09:10:52,2013-08-13,2013-08-01,9,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376385352.0,seconds,2013-08-13 09:15:52,2013-08-13,2013-08-01,9,4,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0,1.5333333333333334,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376385652.0,seconds,2013-08-13 09:20:52,2013-08-13,2013-08-01,9,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376385952.0,seconds,2013-08-13 09:25:52,2013-08-13,2013-08-01,9,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376386252.0,seconds,2013-08-13 09:30:52,2013-08-13,2013-08-01,9,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376386552.0,seconds,2013-08-13 09:35:52,2013-08-13,2013-08-01,9,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376386852.0,seconds,2013-08-13 09:40:52,2013-08-13,2013-08-01,9,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,134217.6,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376387152.0,seconds,2013-08-13 09:45:52,2013-08-13,2013-08-01,9,4,11703.99824,58.51999120000001,0.5,67108864.0,268435.2,0.0,2.0,0.0,1.0666666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376387452.0,seconds,2013-08-13 09:50:52,2013-08-13,2013-08-01,9,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376387752.0,seconds,2013-08-13 09:55:52,2013-08-13,2013-08-01,9,4,11703.99824,79.97732130666667,0.6833333333333332,67108864.0,0.0,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376388052.0,seconds,2013-08-13 10:00:52,2013-08-13,2013-08-01,10,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.7333333333333334,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376388352.0,seconds,2013-08-13 10:05:52,2013-08-13,2013-08-01,10,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376388652.0,seconds,2013-08-13 10:10:52,2013-08-13,2013-08-01,10,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376388952.0,seconds,2013-08-13 10:15:52,2013-08-13,2013-08-01,10,4,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0,1.4666666666666666,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376389252.0,seconds,2013-08-13 10:20:52,2013-08-13,2013-08-01,10,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376389552.0,seconds,2013-08-13 10:25:52,2013-08-13,2013-08-01,10,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376389852.0,seconds,2013-08-13 10:30:52,2013-08-13,2013-08-01,10,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.8,0.0,1.0666666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376390152.0,seconds,2013-08-13 10:35:52,2013-08-13,2013-08-01,10,4,11703.99824,1347.9104639733334,11.516666666666667,67108864.0,447392.0,5.066666666666666,4.666666666666667,168.33333333333334,30.666666666666668
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376390452.0,seconds,2013-08-13 10:40:52,2013-08-13,2013-08-01,10,4,11703.99824,3589.226126933333,30.666666666666664,67108864.0,1834307.2,10.133333333333333,8.466666666666667,336.6666666666667,60.333333333333336
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376390752.0,seconds,2013-08-13 10:45:52,2013-08-13,2013-08-01,10,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,1386915.2,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376391052.0,seconds,2013-08-13 10:50:52,2013-08-13,2013-08-01,10,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376391352.0,seconds,2013-08-13 10:55:52,2013-08-13,2013-08-01,10,4,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376391652.0,seconds,2013-08-13 11:00:52,2013-08-13,2013-08-01,11,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376391952.0,seconds,2013-08-13 11:05:52,2013-08-13,2013-08-01,11,4,11703.99824,64.37199032000001,0.55,67108864.0,134217.6,0.0,1.6666666666666667,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376392252.0,seconds,2013-08-13 11:10:52,2013-08-13,2013-08-01,11,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.6,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376392552.0,seconds,2013-08-13 11:15:52,2013-08-13,2013-08-01,11,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376392853.0,seconds,2013-08-13 11:20:53,2013-08-13,2013-08-01,11,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376393153.0,seconds,2013-08-13 11:25:53,2013-08-13,2013-08-01,11,4,11703.99824,1088.4718363200002,9.3,67108864.0,268435.2,2.533333333333333,3.2,88.46666666666667,17.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376393453.0,seconds,2013-08-13 11:30:53,2013-08-13,2013-08-01,11,4,11703.99824,6552.288348026666,55.98333333333333,67108864.0,1923785.6,12.666666666666666,10.2,444.4,73.53333333333333
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376393753.0,seconds,2013-08-13 11:35:53,2013-08-13,2013-08-01,11,4,11703.99824,1014.3465141333334,8.666666666666666,67108864.0,2013264.0,0.0,2.333333333333333,0.6666666666666666,8.733333333333333
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376394053.0,seconds,2013-08-13 11:40:53,2013-08-13,2013-08-01,11,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,134217.6,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376394353.0,seconds,2013-08-13 11:45:53,2013-08-13,2013-08-01,11,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376394653.0,seconds,2013-08-13 11:50:53,2013-08-13,2013-08-01,11,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376394953.0,seconds,2013-08-13 11:55:53,2013-08-13,2013-08-01,11,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376395253.0,seconds,2013-08-13 12:00:53,2013-08-13,2013-08-01,12,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376395552.0,seconds,2013-08-13 12:05:52,2013-08-13,2013-08-01,12,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376395852.0,seconds,2013-08-13 12:10:52,2013-08-13,2013-08-01,12,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.6666666666666667,0.0,1.0666666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376396152.0,seconds,2013-08-13 12:15:52,2013-08-13,2013-08-01,12,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.6,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376396452.0,seconds,2013-08-13 12:20:52,2013-08-13,2013-08-01,12,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.4,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376396752.0,seconds,2013-08-13 12:25:52,2013-08-13,2013-08-01,12,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.2666666666666666,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376397052.0,seconds,2013-08-13 12:30:52,2013-08-13,2013-08-01,12,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.2,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376397352.0,seconds,2013-08-13 12:35:52,2013-08-13,2013-08-01,12,4,11703.99824,4913.728594426666,41.98333333333333,67108864.0,2192221.8666666667,2.533333333333333,2510.9333333333334,717.8,8.2
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376397652.0,seconds,2013-08-13 12:40:52,2013-08-13,2013-08-01,12,4,11703.99824,11075.88366778667,94.63333333333334,67108864.0,7739887.2,0.0,6329.133333333333,0.0,1.4
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376397952.0,seconds,2013-08-13 12:45:52,2013-08-13,2013-08-01,12,4,11703.99824,11042.72233944,94.35,67108864.0,6218753.066666666,0.2,9687.533333333333,0.0,1.6666666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376398252.0,seconds,2013-08-13 12:50:52,2013-08-13,2013-08-01,12,4,11703.99824,10982.25168186667,93.83333333333334,67108864.0,5905578.4,0.0,11645.933333333332,0.0,1.3333333333333333
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376398552.0,seconds,2013-08-13 12:55:52,2013-08-13,2013-08-01,12,4,11703.99824,10642.835732906668,90.93333333333334,67108864.0,8858368.266666668,2.533333333333333,16301.466666666667,75.66666666666667,4.6
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376398853.0,seconds,2013-08-13 13:00:53,2013-08-13,2013-08-01,13,4,11703.99824,10531.647749626669,89.98333333333333,67108864.0,22951228.53333333,0.0,4710.466666666666,642.8,7.666666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376399153.0,seconds,2013-08-13 13:05:53,2013-08-13,2013-08-01,13,4,11703.99824,11056.377004053333,94.46666666666664,67108864.0,14450773.6,0.0666666666666666,8199.0,0.0,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376399453.0,seconds,2013-08-13 13:10:53,2013-08-13,2013-08-01,13,4,11703.99824,11029.067674826669,94.23333333333332,67108864.0,7068798.133333334,0.2,10265.2,0.0,1.6666666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376399753.0,seconds,2013-08-13 13:15:53,2013-08-13,2013-08-01,13,4,11703.99824,10896.42236144,93.1,67108864.0,8187279.2,0.0,13943.2,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376400053.0,seconds,2013-08-13 13:20:53,2013-08-13,2013-08-01,13,4,11703.99824,10129.81047672,86.55,67108864.0,14629730.133333333,2.533333333333333,10979.8,716.9333333333333,11.066666666666666
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376400353.0,seconds,2013-08-13 13:25:53,2013-08-13,2013-08-01,13,4,11703.99824,11042.72233944,94.35,67108864.0,18701001.066666663,0.0,8839.6,1.4666666666666666,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376400653.0,seconds,2013-08-13 13:30:53,2013-08-13,2013-08-01,13,4,11703.99824,11029.067674826669,94.23333333333332,67108864.0,9082064.0,0.2666666666666666,8200.533333333333,0.0,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376400953.0,seconds,2013-08-13 13:35:53,2013-08-13,2013-08-01,13,4,11703.99824,10988.10368098667,93.88333333333334,67108864.0,6710884.0,0.0,11908.133333333331,0.0,1.4
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376401253.0,seconds,2013-08-13 13:40:53,2013-08-13,2013-08-01,13,4,11703.99824,10730.615719706668,91.68333333333334,67108864.0,7963584.266666667,0.0,15290.666666666666,0.0,2.333333333333333
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376401553.0,seconds,2013-08-13 13:45:53,2013-08-13,2013-08-01,13,4,11703.99824,10356.087776026669,88.48333333333333,67108864.0,22772272.0,2.533333333333333,7982.4,888.6,11.066666666666666
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376401853.0,seconds,2013-08-13 13:50:53,2013-08-13,2013-08-01,13,4,11703.99824,11073.933001413334,94.61666666666666,67108864.0,15300818.666666666,0.0666666666666666,8233.2,0.0,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376402153.0,seconds,2013-08-13 13:55:53,2013-08-13,2013-08-01,13,4,11703.99824,11042.72233944,94.35,67108864.0,7203015.733333333,0.2,8601.866666666667,0.0,1.6666666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376402453.0,seconds,2013-08-13 14:00:53,2013-08-13,2013-08-01,14,4,11703.99824,10945.189020773332,93.51666666666668,67108864.0,6576666.933333334,0.0,13946.466666666667,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376402753.0,seconds,2013-08-13 14:05:53,2013-08-13,2013-08-01,14,4,11703.99824,10194.18246704,87.1,67108864.0,13869163.466666669,2.6,12471.6,713.0,10.933333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376403053.0,seconds,2013-08-13 14:10:53,2013-08-13,2013-08-01,14,4,11703.99824,11085.636999653334,94.71666666666664,67108864.0,24785540.266666666,0.0666666666666666,8676.2,5.4,1.6
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376403353.0,seconds,2013-08-13 14:15:53,2013-08-13,2013-08-01,14,4,11703.99824,11062.229003173334,94.51666666666668,67108864.0,9753153.066666666,0.2,8376.333333333334,0.0,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376403653.0,seconds,2013-08-13 14:20:53,2013-08-13,2013-08-01,14,4,11703.99824,10993.955680106668,93.93333333333334,67108864.0,8366236.266666667,0.0,10271.266666666666,0.0,1.4
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376403953.0,seconds,2013-08-13 14:25:53,2013-08-13,2013-08-01,14,4,11703.99824,9298.82660168,79.45,67108864.0,10737416.266666668,17.733333333333334,5694.6,592.7333333333333,95.13333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376404253.0,seconds,2013-08-13 14:30:53,2013-08-13,2013-08-01,14,4,11703.99824,4500.187323280001,38.45,67108864.0,9574195.733333332,5.066666666666666,5.666666666666667,177.73333333333332,44.06666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376404553.0,seconds,2013-08-13 14:35:53,2013-08-13,2013-08-01,14,4,11703.99824,83.87865405333334,0.7166666666666667,67108864.0,2639613.066666667,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376404853.0,seconds,2013-08-13 14:40:53,2013-08-13,2013-08-01,14,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,178956.8,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376405153.0,seconds,2013-08-13 14:45:53,2013-08-13,2013-08-01,14,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376405453.0,seconds,2013-08-13 14:50:53,2013-08-13,2013-08-01,14,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376405753.0,seconds,2013-08-13 14:55:53,2013-08-13,2013-08-01,14,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376406053.0,seconds,2013-08-13 15:00:53,2013-08-13,2013-08-01,15,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376406353.0,seconds,2013-08-13 15:05:53,2013-08-13,2013-08-01,15,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376406653.0,seconds,2013-08-13 15:10:53,2013-08-13,2013-08-01,15,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,2.333333333333333,0.0666666666666666,1.0666666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376406954.0,seconds,2013-08-13 15:15:54,2013-08-13,2013-08-01,15,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376407254.0,seconds,2013-08-13 15:20:54,2013-08-13,2013-08-01,15,4,11703.99824,70.22398944000001,0.6,67108864.0,178956.8,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376407554.0,seconds,2013-08-13 15:25:54,2013-08-13,2013-08-01,15,4,11703.99824,64.37199032000001,0.55,67108864.0,89478.4,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376407854.0,seconds,2013-08-13 15:30:54,2013-08-13,2013-08-01,15,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.6,0.0,1.0666666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376408154.0,seconds,2013-08-13 15:35:54,2013-08-13,2013-08-01,15,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376408454.0,seconds,2013-08-13 15:40:54,2013-08-13,2013-08-01,15,4,11703.99824,786.1185484533333,6.716666666666666,67108864.0,178956.8,2.533333333333333,2.7333333333333334,511.4,5.266666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376408754.0,seconds,2013-08-13 15:45:54,2013-08-13,2013-08-01,15,4,11703.99824,10865.211699466669,92.83333333333334,67108864.0,3847572.533333333,0.0,6743.666666666667,206.26666666666668,4.266666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376409054.0,seconds,2013-08-13 15:50:54,2013-08-13,2013-08-01,15,4,11703.99824,11068.081002293336,94.56666666666666,67108864.0,5234489.6,0.2,8219.8,0.0,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376409354.0,seconds,2013-08-13 15:55:54,2013-08-13,2013-08-01,15,4,11703.99824,11007.61034472,94.05,67108864.0,5637143.2,0.0,10061.933333333332,0.0,1.6666666666666667
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376409654.0,seconds,2013-08-13 16:00:54,2013-08-13,2013-08-01,16,4,11703.99824,10902.274360560004,93.15,67108864.0,6308231.2,0.0,13419.0,0.0,2.6
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376409954.0,seconds,2013-08-13 16:05:54,2013-08-13,2013-08-01,16,4,11703.99824,10211.7384644,87.25,67108864.0,18387826.4,2.533333333333333,11860.6,718.5333333333333,19.466666666666665
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376410254.0,seconds,2013-08-13 16:10:54,2013-08-13,2013-08-01,16,4,11703.99824,11103.192997013331,94.86666666666666,67108864.0,19506307.466666665,0.0,6218.666666666667,0.0,1.4
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376410554.0,seconds,2013-08-13 16:15:54,2013-08-13,2013-08-01,16,4,11703.99824,11077.83433416,94.65,67108864.0,9842631.466666669,0.2,8552.466666666667,0.0,1.5333333333333334
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376410854.0,seconds,2013-08-13 16:20:54,2013-08-13,2013-08-01,16,4,11703.99824,11005.659678346668,94.03333333333336,67108864.0,7292493.6,0.0,11758.0,0.0,1.8
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376411154.0,seconds,2013-08-13 16:25:54,2013-08-13,2013-08-01,16,4,11703.99824,10789.135710906668,92.18333333333334,67108864.0,8455715.466666667,0.0666666666666666,15196.666666666666,0.0,11.466666666666669
data\raw\fastStorage\2013-8\1.csv,2013-8,fastStorage,fastStorage_2013-8_1,1376411454.0,seconds,2013-08-13 16:30:54,2013-08-13,2013-08-01,16,4,11703.99824,10424.361099093334,89.06666666666666,67108864.0,22056444.53333333,2.533333333333333,8906.733333333334,718.4,10.066666666666666
