cluster_name,forecast_date,selected_model,forecast_used_tb,forecast_utilization_pct,forecast_free_capacity_tb,breach_80_flag,breach_85_flag,breach_90_flag
FS-CLUSTER-04,2014-03-09,holt_linear,842.6102650547123,52.43668205422707,764.2996919546426,False,False,False
FS-CLUSTER-04,2014-03-10,holt_linear,842.6104550186699,52.4366938759198,764.299501990685,False,False,False
FS-CLUSTER-05,2013-09-12,holt_linear,286.1456577433526,37.35554765794424,479.8601317139979,False,False,False
FS-CLUSTER-05,2013-09-13,holt_linear,286.1459096004753,37.35558053721568,479.8598798568752,False,False,False
FS-CLUSTER-05,2013-09-14,holt_linear,286.14616145759805,37.35561341648712,479.8596279997524,False,False,False
FS-CLUSTER-05,2013-09-15,holt_linear,286.14641331472075,37.35564629575855,479.85937614262974,False,False,False
FS-CLUSTER-05,2013-09-16,holt_linear,286.1466651718435,37.355679175029984,479.859124285507,False,False,False
FS-CLUSTER-05,2013-09-17,holt_linear,286.1469170289662,37.35571205430141,479.8588724283843,False,False,False
FS-CLUSTER-05,2013-09-18,holt_linear,286.14716888608893,37.35574493357285,479.8586205712616,False,False,False
FS-CLUSTER-05,2013-09-19,holt_linear,286.1474207432116,37.35577781284428,479.85836871413886,False,False,False
FS-CLUSTER-05,2013-09-20,holt_linear,286.1476726003344,37.35581069211572,479.8581168570161,False,False,False
FS-CLUSTER-05,2013-09-21,holt_linear,286.14792445745707,37.35584357138716,479.8578649998934,False,False,False
FS-CLUSTER-05,2013-09-22,holt_linear,286.1481763145798,37.35587645065859,479.8576131427707,False,False,False
FS-CLUSTER-05,2013-09-23,holt_linear,286.1484281717025,37.35590932993002,479.857361285648,False,False,False
FS-CLUSTER-05,2013-09-24,holt_linear,286.14868002882525,37.35594220920146,479.8571094285252,False,False,False
FS-CLUSTER-05,2013-09-25,holt_linear,286.14893188594795,37.355975088472896,479.85685757140254,False,False,False
FS-CLUSTER-05,2013-09-26,holt_linear,286.1491837430707,37.356007967744326,479.8566057142798,False,False,False
FS-CLUSTER-05,2013-09-27,holt_linear,286.1494356001934,37.35604084701576,479.8563538571571,False,False,False
FS-CLUSTER-05,2013-09-28,holt_linear,286.14968745731613,37.3560737262872,479.8561020000344,False,False,False
FS-CLUSTER-05,2013-09-29,holt_linear,286.1499393144388,37.35610660555863,479.85585014291166,False,False,False
FS-CLUSTER-05,2013-09-30,holt_linear,286.1501911715616,37.35613948483007,479.8555982857889,False,False,False
FS-CLUSTER-05,2013-10-01,holt_linear,286.15044302868426,37.356172364101496,479.8553464286662,False,False,False
FS-CLUSTER-05,2013-10-02,holt_linear,286.150694885807,37.35620524337293,479.8550945715435,False,False,False
FS-CLUSTER-05,2013-10-03,holt_linear,286.1509467429297,37.35623812264436,479.8548427144208,False,False,False
FS-CLUSTER-05,2013-10-04,holt_linear,286.15119860005245,37.3562710019158,479.8545908572981,False,False,False
FS-CLUSTER-05,2013-10-05,holt_linear,286.15145045717514,37.35630388118724,479.85433900017534,False,False,False
FS-CLUSTER-05,2013-10-06,holt_linear,286.1517023142979,37.356336760458674,479.8540871430526,False,False,False
FS-CLUSTER-05,2013-10-07,holt_linear,286.1519541714206,37.3563696397301,479.8538352859299,False,False,False
FS-CLUSTER-05,2013-10-08,holt_linear,286.15220602854333,37.35640251900154,479.8535834288072,False,False,False
FS-CLUSTER-05,2013-10-09,holt_linear,286.152457885666,37.35643539827297,479.85333157168446,False,False,False
FS-CLUSTER-05,2013-10-10,holt_linear,286.1527097427888,37.356468277544415,479.8530797145617,False,False,False
FS-CLUSTER-05,2013-10-11,holt_linear,286.15296159991146,37.35650115681584,479.852827857439,False,False,False
FS-CLUSTER-05,2013-10-12,holt_linear,286.1532134570342,37.35653403608728,479.8525760003163,False,False,False
FS-CLUSTER-05,2013-10-13,holt_linear,286.1534653141569,37.35656691535871,479.8523241431936,False,False,False
FS-CLUSTER-05,2013-10-14,holt_linear,286.15371717127965,37.35659979463015,479.8520722860709,False,False,False
FS-CLUSTER-05,2013-10-15,holt_linear,286.15396902840234,37.35663267390158,479.85182042894814,False,False,False
FS-CLUSTER-05,2013-10-16,holt_linear,286.1542208855251,37.356665553173016,479.8515685718254,False,False,False
FS-CLUSTER-05,2013-10-17,holt_linear,286.1544727426478,37.35669843244445,479.8513167147027,False,False,False
FS-CLUSTER-05,2013-10-18,holt_linear,286.15472459977053,37.35673131171589,479.85106485758,False,False,False
FS-CLUSTER-05,2013-10-19,holt_linear,286.1549764568932,37.35676419098732,479.85081300045726,False,False,False
FS-CLUSTER-05,2013-10-20,holt_linear,286.155228314016,37.35679707025876,479.8505611433345,False,False,False
FS-CLUSTER-05,2013-10-21,holt_linear,286.15548017113866,37.35682994953019,479.8503092862118,False,False,False
FS-CLUSTER-05,2013-10-22,holt_linear,286.1557320282614,37.35686282880162,479.8500574290891,False,False,False
FS-CLUSTER-05,2013-10-23,holt_linear,286.1559838853841,37.356895708073054,479.8498055719664,False,False,False
FS-CLUSTER-05,2013-10-24,holt_linear,286.15623574250685,37.3569285873445,479.8495537148437,False,False,False
FS-CLUSTER-05,2013-10-25,holt_linear,286.15648759962954,37.35696146661593,479.84930185772095,False,False,False
FS-CLUSTER-05,2013-10-26,holt_linear,286.1567394567523,37.356994345887365,479.8490500005982,False,False,False
FS-CLUSTER-05,2013-10-27,holt_linear,286.156991313875,37.3570272251588,479.8487981434755,False,False,False
FS-CLUSTER-05,2013-10-28,holt_linear,286.15724317099773,37.35706010443023,479.8485462863528,False,False,False
FS-CLUSTER-05,2013-10-29,holt_linear,286.1574950281204,37.35709298370166,479.84829442923007,False,False,False
FS-CLUSTER-05,2013-10-30,holt_linear,286.1577468852432,37.3571258629731,479.8480425721073,False,False,False
FS-CLUSTER-05,2013-10-31,holt_linear,286.15799874236586,37.357158742244536,479.8477907149846,False,False,False
FS-CLUSTER-05,2013-11-01,holt_linear,286.1582505994886,37.35719162151597,479.8475388578619,False,False,False
FS-CLUSTER-05,2013-11-02,holt_linear,286.1585024566113,37.3572245007874,479.8472870007392,False,False,False
FS-CLUSTER-05,2013-11-03,holt_linear,286.15875431373405,37.35725738005884,479.8470351436165,False,False,False
FS-CLUSTER-05,2013-11-04,holt_linear,286.15900617085674,37.35729025933027,479.84678328649375,False,False,False
FS-CLUSTER-05,2013-11-05,holt_linear,286.1592580279795,37.357323138601714,479.846531429371,False,False,False
FS-CLUSTER-05,2013-11-06,holt_linear,286.1595098851022,37.35735601787314,479.8462795722483,False,False,False
FS-CLUSTER-05,2013-11-07,holt_linear,286.15976174222493,37.35738889714458,479.8460277151256,False,False,False
FS-CLUSTER-05,2013-11-08,holt_linear,286.1600135993476,37.35742177641601,479.84577585800287,False,False,False
FS-CLUSTER-05,2013-11-09,holt_linear,286.1602654564704,37.35745465568745,479.8455240008801,False,False,False
FS-CLUSTER-05,2013-11-10,holt_linear,286.16051731359306,37.35748753495888,479.8452721437574,False,False,False
FS-CLUSTER-05,2013-11-11,holt_linear,286.1607691707158,37.35752041423032,479.8450202866347,False,False,False
FS-CLUSTER-05,2013-11-12,holt_linear,286.1610210278385,37.35755329350175,479.844768429512,False,False,False
FS-CLUSTER-05,2013-11-13,holt_linear,286.16127288496125,37.35758617277319,479.8445165723893,False,False,False
FS-CLUSTER-05,2013-11-14,holt_linear,286.16152474208394,37.35761905204462,479.84426471526655,False,False,False
FS-CLUSTER-05,2013-11-15,holt_linear,286.1617765992067,37.357651931316056,479.8440128581438,False,False,False
FS-CLUSTER-05,2013-11-16,holt_linear,286.1620284563294,37.357684810587486,479.8437610010211,False,False,False
FS-CLUSTER-05,2013-11-17,holt_linear,286.16228031345213,37.35771768985892,479.8435091438984,False,False,False
FS-CLUSTER-05,2013-11-18,holt_linear,286.1625321705748,37.35775056913035,479.84325728677567,False,False,False
FS-CLUSTER-05,2013-11-19,holt_linear,286.1627840276976,37.35778344840179,479.8430054296529,False,False,False
FS-CLUSTER-05,2013-11-20,holt_linear,286.16303588482026,37.35781632767323,479.8427535725302,False,False,False
FS-CLUSTER-05,2013-11-21,holt_linear,286.163287741943,37.35784920694466,479.8425017154075,False,False,False
FS-CLUSTER-05,2013-11-22,holt_linear,286.1635395990657,37.357882086216094,479.8422498582848,False,False,False
FS-CLUSTER-05,2013-11-23,holt_linear,286.16379145618845,37.35791496548753,479.8419980011621,False,False,False
FS-CLUSTER-05,2013-11-24,holt_linear,286.16404331331114,37.35794784475896,479.84174614403935,False,False,False
FS-CLUSTER-05,2013-11-25,holt_linear,286.1642951704339,37.3579807240304,479.8414942869166,False,False,False
FS-CLUSTER-05,2013-11-26,holt_linear,286.1645470275566,37.35801360330184,479.8412424297939,False,False,False
FS-CLUSTER-05,2013-11-27,holt_linear,286.1647988846793,37.35804648257327,479.8409905726712,False,False,False
FS-CLUSTER-05,2013-11-28,holt_linear,286.165050741802,37.3580793618447,479.84073871554847,False,False,False
FS-CLUSTER-05,2013-11-29,holt_linear,286.1653025989248,37.35811224111614,479.8404868584257,False,False,False
FS-CLUSTER-05,2013-11-30,holt_linear,286.16555445604746,37.35814512038757,479.84023500130303,False,False,False
FS-CLUSTER-05,2013-12-01,holt_linear,286.1658063131702,37.358177999659006,479.8399831441803,False,False,False
FS-CLUSTER-05,2013-12-02,holt_linear,286.1660581702929,37.35821087893044,479.8397312870576,False,False,False
FS-CLUSTER-05,2013-12-03,holt_linear,286.16631002741565,37.35824375820187,479.8394794299349,False,False,False
FS-CLUSTER-05,2013-12-04,holt_linear,286.16656188453834,37.35827663747331,479.83922757281215,False,False,False
FS-CLUSTER-05,2013-12-05,holt_linear,286.1668137416611,37.35830951674475,479.8389757156894,False,False,False
FS-CLUSTER-05,2013-12-06,holt_linear,286.1670655987838,37.35834239601618,479.8387238585667,False,False,False
FS-CLUSTER-05,2013-12-07,holt_linear,286.1673174559065,37.358375275287614,479.838472001444,False,False,False
FS-CLUSTER-05,2013-12-08,holt_linear,286.1675693130292,37.35840815455905,479.83822014432127,False,False,False
FS-CLUSTER-05,2013-12-09,holt_linear,286.167821170152,37.35844103383049,479.8379682871985,False,False,False
FS-CLUSTER-05,2013-12-10,holt_linear,286.16807302727466,37.35847391310191,479.83771643007583,False,False,False
FS-CLUSTER-05,2013-12-11,holt_linear,286.1683248843974,37.35850679237336,479.8374645729531,False,False,False
FS-CLUSTER-05,2013-12-12,holt_linear,286.1685767415201,37.35853967164479,479.8372127158304,False,False,False
FS-CLUSTER-05,2013-12-13,holt_linear,286.16882859864285,37.35857255091622,479.8369608587077,False,False,False
FS-CLUSTER-05,2013-12-14,holt_linear,286.16908045576554,37.35860543018765,479.83670900158495,False,False,False
FS-CLUSTER-05,2013-12-15,holt_linear,286.1693323128883,37.35863830945909,479.8364571444622,False,False,False
FS-CLUSTER-05,2013-12-16,holt_linear,286.169584170011,37.358671188730526,479.8362052873395,False,False,False
FS-CLUSTER-05,2013-12-17,holt_linear,286.1698360271337,37.35870406800196,479.8359534302168,False,False,False
FS-CLUSTER-05,2013-12-18,holt_linear,286.1700878842564,37.35873694727339,479.83570157309407,False,False,False
FS-CLUSTER-05,2013-12-19,holt_linear,286.1703397413792,37.35876982654483,479.8354497159713,False,False,False
FS-CLUSTER-05,2013-12-20,holt_linear,286.17059159850186,37.35880270581626,479.83519785884863,False,False,False
FS-CLUSTER-05,2013-12-21,holt_linear,286.1708434556246,37.3588355850877,479.8349460017259,False,False,False
FS-CLUSTER-05,2013-12-22,holt_linear,286.1710953127473,37.35886846435913,479.8346941446032,False,False,False
FS-CLUSTER-05,2013-12-23,holt_linear,286.17134716987005,37.35890134363057,479.8344422874805,False,False,False
FS-CLUSTER-05,2013-12-24,holt_linear,286.17159902699274,37.35893422290199,479.83419043035775,False,False,False
FS-CLUSTER-05,2013-12-25,holt_linear,286.1718508841155,37.35896710217344,479.833938573235,False,False,False
FS-CLUSTER-05,2013-12-26,holt_linear,286.1721027412382,37.35899998144487,479.8336867161123,False,False,False
FS-CLUSTER-05,2013-12-27,holt_linear,286.1723545983609,37.359032860716304,479.8334348589896,False,False,False
FS-CLUSTER-05,2013-12-28,holt_linear,286.1726064554836,37.35906573998773,479.83318300186687,False,False,False
FS-CLUSTER-05,2013-12-29,holt_linear,286.1728583126064,37.35909861925917,479.8329311447441,False,False,False
FS-CLUSTER-05,2013-12-30,holt_linear,286.17311016972906,37.35913149853061,479.83267928762143,False,False,False
FS-CLUSTER-05,2013-12-31,holt_linear,286.1733620268518,37.359164377802045,479.8324274304987,False,False,False
FS-CLUSTER-05,2014-01-01,holt_linear,286.1736138839745,37.35919725707348,479.832175573376,False,False,False
FS-CLUSTER-05,2014-01-02,holt_linear,286.17386574109725,37.35923013634491,479.8319237162533,False,False,False
FS-CLUSTER-05,2014-01-03,holt_linear,286.17411759821994,37.35926301561634,479.83167185913055,False,False,False
FS-CLUSTER-05,2014-01-04,holt_linear,286.1743694553427,37.35929589488779,479.8314200020078,False,False,False
FS-CLUSTER-05,2014-01-05,holt_linear,286.1746213124654,37.35932877415921,479.8311681448851,False,False,False
FS-CLUSTER-05,2014-01-06,holt_linear,286.1748731695881,37.35936165343065,479.8309162877624,False,False,False
FS-CLUSTER-05,2014-01-07,holt_linear,286.1751250267108,37.35939453270208,479.8306644306397,False,False,False
FS-CLUSTER-05,2014-01-08,holt_linear,286.1753768838336,37.35942741197352,479.8304125735169,False,False,False
FS-CLUSTER-05,2014-01-09,holt_linear,286.17562874095626,37.35946029124495,479.83016071639423,False,False,False
FS-CLUSTER-05,2014-01-10,holt_linear,286.175880598079,37.35949317051639,479.8299088592715,False,False,False
FS-CLUSTER-05,2014-01-11,holt_linear,286.1761324552017,37.359526049787824,479.8296570021488,False,False,False
FS-CLUSTER-05,2014-01-12,holt_linear,286.17638431232444,37.35955892905925,479.8294051450261,False,False,False
FS-CLUSTER-05,2014-01-13,holt_linear,286.17663616944714,37.35959180833069,479.82915328790335,False,False,False
FS-CLUSTER-05,2014-01-14,holt_linear,286.1768880265699,37.35962468760213,479.8289014307806,False,False,False
FS-CLUSTER-05,2014-01-15,holt_linear,286.1771398836926,37.35965756687356,479.8286495736579,False,False,False
FS-CLUSTER-05,2014-01-16,holt_linear,286.1773917408153,37.359690446145,479.8283977165352,False,False,False
FS-CLUSTER-05,2014-01-17,holt_linear,286.177643597938,37.359723325416425,479.8281458594125,False,False,False
FS-CLUSTER-05,2014-01-18,holt_linear,286.1778954550608,37.35975620468787,479.8278940022897,False,False,False
FS-CLUSTER-05,2014-01-19,holt_linear,286.17814731218346,37.35978908395929,479.82764214516703,False,False,False
FS-CLUSTER-05,2014-01-20,holt_linear,286.1783991693062,37.35982196323073,479.8273902880443,False,False,False
FS-CLUSTER-05,2014-01-21,holt_linear,286.1786510264289,37.359854842502166,479.8271384309216,False,False,False
FS-CLUSTER-05,2014-01-22,holt_linear,286.17890288355164,37.3598877217736,479.8268865737989,False,False,False
FS-CLUSTER-05,2014-01-23,holt_linear,286.17915474067433,37.35992060104503,479.82663471667615,False,False,False
FS-CLUSTER-05,2014-01-24,holt_linear,286.1794065977971,37.35995348031647,479.8263828595534,False,False,False
FS-CLUSTER-05,2014-01-25,holt_linear,286.1796584549198,37.35998635958791,479.8261310024307,False,False,False
FS-CLUSTER-05,2014-01-26,holt_linear,286.1799103120425,37.360019238859344,479.825879145308,False,False,False
FS-CLUSTER-05,2014-01-27,holt_linear,286.1801621691652,37.36005211813077,479.8256272881853,False,False,False
FS-CLUSTER-05,2014-01-28,holt_linear,286.180414026288,37.36008499740221,479.8253754310625,False,False,False
FS-CLUSTER-05,2014-01-29,holt_linear,286.18066588341065,37.36011787667364,479.82512357393983,False,False,False
FS-CLUSTER-05,2014-01-30,holt_linear,286.1809177405334,37.360150755945085,479.8248717168171,False,False,False
FS-CLUSTER-05,2014-01-31,holt_linear,286.1811695976561,37.36018363521651,479.8246198596944,False,False,False
FS-CLUSTER-05,2014-02-01,holt_linear,286.18142145477884,37.360216514487945,479.8243680025717,False,False,False
FS-CLUSTER-05,2014-02-02,holt_linear,286.18167331190153,37.36024939375938,479.82411614544895,False,False,False
FS-CLUSTER-05,2014-02-03,holt_linear,286.1819251690243,37.36028227303082,479.8238642883262,False,False,False
FS-CLUSTER-05,2014-02-04,holt_linear,286.182177026147,37.36031515230225,479.8236124312035,False,False,False
FS-CLUSTER-05,2014-02-05,holt_linear,286.1824288832697,37.360348031573686,479.8233605740808,False,False,False
FS-CLUSTER-05,2014-02-06,holt_linear,286.1826807403924,37.36038091084512,479.8231087169581,False,False,False
FS-CLUSTER-05,2014-02-07,holt_linear,286.1829325975152,37.36041379011655,479.8228568598353,False,False,False
FS-CLUSTER-05,2014-02-08,holt_linear,286.18318445463785,37.36044666938799,479.82260500271263,False,False,False
FS-CLUSTER-05,2014-02-09,holt_linear,286.1834363117606,37.36047954865943,479.8223531455899,False,False,False
FS-CLUSTER-05,2014-02-10,holt_linear,286.1836881688833,37.360512427930864,479.8221012884672,False,False,False
FS-CLUSTER-05,2014-02-11,holt_linear,286.18394002600604,37.36054530720229,479.8218494313445,False,False,False
FS-CLUSTER-05,2014-02-12,holt_linear,286.1841918831288,37.36057818647373,479.8215975742217,False,False,False
FS-CLUSTER-05,2014-02-13,holt_linear,286.1844437402515,37.36061106574516,479.821345717099,False,False,False
FS-CLUSTER-05,2014-02-14,holt_linear,286.18469559737423,37.360643945016605,479.82109385997626,False,False,False
FS-CLUSTER-05,2014-02-15,holt_linear,286.1849474544969,37.36067682428803,479.8208420028536,False,False,False
FS-CLUSTER-05,2014-02-16,holt_linear,286.18519931161967,37.36070970355947,479.8205901457308,False,False,False
FS-CLUSTER-05,2014-02-17,holt_linear,286.1854511687424,37.3607425828309,479.8203382886081,False,False,False
FS-CLUSTER-05,2014-02-18,holt_linear,286.1857030258651,37.36077546210234,479.8200864314854,False,False,False
FS-CLUSTER-05,2014-02-19,holt_linear,286.1859548829878,37.36080834137377,479.8198345743627,False,False,False
FS-CLUSTER-05,2014-02-20,holt_linear,286.1862067401105,37.360841220645206,479.81958271724,False,False,False
FS-CLUSTER-05,2014-02-21,holt_linear,286.18645859723324,37.36087409991664,479.8193308601173,False,False,False
FS-CLUSTER-05,2014-02-22,holt_linear,286.186710454356,37.36090697918808,479.8190790029945,False,False,False
FS-CLUSTER-05,2014-02-23,holt_linear,286.1869623114787,37.36093985845951,479.8188271458718,False,False,False
FS-CLUSTER-05,2014-02-24,holt_linear,286.18721416860143,37.36097273773095,479.81857528874906,False,False,False
FS-CLUSTER-05,2014-02-25,holt_linear,286.1874660257241,37.36100561700238,479.8183234316264,False,False,False
FS-CLUSTER-05,2014-02-26,holt_linear,286.18771788284687,37.36103849627381,479.8180715745036,False,False,False
FS-CLUSTER-05,2014-02-27,holt_linear,286.1879697399696,37.36107137554525,479.8178197173809,False,False,False
FS-CLUSTER-05,2014-02-28,holt_linear,286.1882215970923,37.36110425481669,479.8175678602582,False,False,False
FS-CLUSTER-05,2014-03-01,holt_linear,286.188473454215,37.36113713408812,479.8173160031355,False,False,False
FS-CLUSTER-05,2014-03-02,holt_linear,286.18872531133775,37.36117001335956,479.8170641460128,False,False,False
FS-CLUSTER-05,2014-03-03,holt_linear,286.18897716846044,37.361202892630985,479.8168122888901,False,False,False
FS-CLUSTER-05,2014-03-04,holt_linear,286.1892290255832,37.36123577190242,479.8165604317673,False,False,False
FS-CLUSTER-05,2014-03-05,holt_linear,286.1894808827059,37.36126865117385,479.8163085746446,False,False,False
FS-CLUSTER-05,2014-03-06,holt_linear,286.1897327398286,37.36130153044529,479.81605671752186,False,False,False
FS-CLUSTER-05,2014-03-07,holt_linear,286.1899845969513,37.361334409716726,479.8158048603992,False,False,False
FS-CLUSTER-05,2014-03-08,holt_linear,286.19023645407407,37.36136728898816,479.8155530032764,False,False,False
FS-CLUSTER-05,2014-03-09,holt_linear,286.1904883111968,37.36140016825959,479.8153011461537,False,False,False
FS-CLUSTER-05,2014-03-10,holt_linear,286.1907401683195,37.36143304753103,479.815049289031,False,False,False
FS-CLUSTER-06,2013-09-12,holt_linear,1079.7376784410976,59.39102753012649,738.2771351490419,False,False,False
FS-CLUSTER-06,2013-09-13,holt_linear,1079.7379578866448,59.39104290104345,738.2768557034947,False,False,False
FS-CLUSTER-06,2013-09-14,holt_linear,1079.738237332192,59.3910582719604,738.2765762579475,False,False,False
FS-CLUSTER-06,2013-09-15,holt_linear,1079.7385167777393,59.39107364287736,738.2762968124002,False,False,False
FS-CLUSTER-06,2013-09-16,holt_linear,1079.7387962232865,59.39108901379432,738.276017366853,False,False,False
FS-CLUSTER-06,2013-09-17,holt_linear,1079.7390756688335,59.39110438471127,738.2757379213058,False,False,False
FS-CLUSTER-06,2013-09-18,holt_linear,1079.739355114381,59.39111975562822,738.2754584757586,False,False,False
FS-CLUSTER-06,2013-09-19,holt_linear,1079.7396345599282,59.39113512654518,738.2751790302113,False,False,False
FS-CLUSTER-06,2013-09-20,holt_linear,1079.7399140054752,59.39115049746212,738.2748995846644,False,False,False
FS-CLUSTER-06,2013-09-21,holt_linear,1079.7401934510224,59.39116586837907,738.2746201391171,False,False,False
FS-CLUSTER-06,2013-09-22,holt_linear,1079.7404728965696,59.39118123929603,738.2743406935699,False,False,False
FS-CLUSTER-06,2013-09-23,holt_linear,1079.7407523421168,59.39119661021298,738.2740612480227,False,False,False
FS-CLUSTER-06,2013-09-24,holt_linear,1079.741031787664,59.39121198112994,738.2737818024755,False,False,False
FS-CLUSTER-06,2013-09-25,holt_linear,1079.7413112332113,59.3912273520469,738.2735023569282,False,False,False
FS-CLUSTER-06,2013-09-26,holt_linear,1079.7415906787585,59.391242722963845,738.273222911381,False,False,False
FS-CLUSTER-06,2013-09-27,holt_linear,1079.7418701243057,59.39125809388081,738.2729434658338,False,False,False
FS-CLUSTER-06,2013-09-28,holt_linear,1079.742149569853,59.39127346479776,738.2726640202866,False,False,False
FS-CLUSTER-06,2013-09-29,holt_linear,1079.7424290154,59.391288835714704,738.2723845747394,False,False,False
FS-CLUSTER-06,2013-09-30,holt_linear,1079.7427084609474,59.39130420663167,738.2721051291921,False,False,False
FS-CLUSTER-06,2013-10-01,holt_linear,1079.7429879064946,59.39131957754861,738.2718256836449,False,False,False
FS-CLUSTER-06,2013-10-02,holt_linear,1079.7432673520418,59.39133494846558,738.2715462380977,False,False,False
FS-CLUSTER-06,2013-10-03,holt_linear,1079.743546797589,59.39135031938253,738.2712667925505,False,False,False
FS-CLUSTER-06,2013-10-04,holt_linear,1079.7438262431365,59.39136569029948,738.2709873470033,False,False,False
FS-CLUSTER-06,2013-10-05,holt_linear,1079.7441056886837,59.39138106121644,738.270707901456,False,False,False
FS-CLUSTER-06,2013-10-06,holt_linear,1079.7443851342307,59.39139643213339,738.2704284559088,False,False,False
FS-CLUSTER-06,2013-10-07,holt_linear,1079.744664579778,59.39141180305035,738.2701490103616,False,False,False
FS-CLUSTER-06,2013-10-08,holt_linear,1079.744944025325,59.391427173967294,738.2698695648146,False,False,False
FS-CLUSTER-06,2013-10-09,holt_linear,1079.745223470872,59.39144254488424,738.2695901192674,False,False,False
FS-CLUSTER-06,2013-10-10,holt_linear,1079.7455029164194,59.391457915801205,738.2693106737202,False,False,False
FS-CLUSTER-06,2013-10-11,holt_linear,1079.7457823619666,59.39147328671815,738.2690312281729,False,False,False
FS-CLUSTER-06,2013-10-12,holt_linear,1079.7460618075138,59.39148865763511,738.2687517826257,False,False,False
FS-CLUSTER-06,2013-10-13,holt_linear,1079.746341253061,59.39150402855206,738.2684723370785,False,False,False
FS-CLUSTER-06,2013-10-14,holt_linear,1079.7466206986082,59.39151939946902,738.2681928915313,False,False,False
FS-CLUSTER-06,2013-10-15,holt_linear,1079.7469001441557,59.39153477038598,738.267913445984,False,False,False
FS-CLUSTER-06,2013-10-16,holt_linear,1079.747179589703,59.39155014130293,738.2676340004368,False,False,False
FS-CLUSTER-06,2013-10-17,holt_linear,1079.74745903525,59.39156551221988,738.2673545548896,False,False,False
FS-CLUSTER-06,2013-10-18,holt_linear,1079.7477384807971,59.39158088313684,738.2670751093424,False,False,False
FS-CLUSTER-06,2013-10-19,holt_linear,1079.7480179263443,59.3915962540538,738.2667956637952,False,False,False
FS-CLUSTER-06,2013-10-20,holt_linear,1079.7482973718916,59.39161162497075,738.266516218248,False,False,False
FS-CLUSTER-06,2013-10-21,holt_linear,1079.7485768174388,59.391626995887705,738.2662367727007,False,False,False
FS-CLUSTER-06,2013-10-22,holt_linear,1079.748856262986,59.39164236680465,738.2659573271535,False,False,False
FS-CLUSTER-06,2013-10-23,holt_linear,1079.7491357085332,59.391657737721616,738.2656778816063,False,False,False
FS-CLUSTER-06,2013-10-24,holt_linear,1079.7494151540805,59.39167310863856,738.2653984360591,False,False,False
FS-CLUSTER-06,2013-10-25,holt_linear,1079.7496945996274,59.39168847955551,738.2651189905121,False,False,False
FS-CLUSTER-06,2013-10-26,holt_linear,1079.749974045175,59.39170385047247,738.2648395449648,False,False,False
FS-CLUSTER-06,2013-10-27,holt_linear,1079.750253490722,59.391719221389415,738.2645600994176,False,False,False
FS-CLUSTER-06,2013-10-28,holt_linear,1079.750532936269,59.39173459230638,738.2642806538704,False,False,False
FS-CLUSTER-06,2013-10-29,holt_linear,1079.7508123818163,59.391749963223326,738.2640012083232,False,False,False
FS-CLUSTER-06,2013-10-30,holt_linear,1079.7510918273636,59.39176533414028,738.263721762776,False,False,False
FS-CLUSTER-06,2013-10-31,holt_linear,1079.7513712729108,59.39178070505724,738.2634423172287,False,False,False
FS-CLUSTER-06,2013-11-01,holt_linear,1079.751650718458,59.39179607597419,738.2631628716815,False,False,False
FS-CLUSTER-06,2013-11-02,holt_linear,1079.7519301640052,59.391811446891154,738.2628834261343,False,False,False
FS-CLUSTER-06,2013-11-03,holt_linear,1079.7522096095524,59.3918268178081,738.2626039805871,False,False,False
FS-CLUSTER-06,2013-11-04,holt_linear,1079.7524890550997,59.39184218872505,738.2623245350399,False,False,False
FS-CLUSTER-06,2013-11-05,holt_linear,1079.7527685006469,59.39185755964201,738.2620450894926,False,False,False
FS-CLUSTER-06,2013-11-06,holt_linear,1079.753047946194,59.39187293055896,738.2617656439454,False,False,False
FS-CLUSTER-06,2013-11-07,holt_linear,1079.753327391741,59.39188830147592,738.2614861983982,False,False,False
FS-CLUSTER-06,2013-11-08,holt_linear,1079.7536068372883,59.39190367239288,738.261206752851,False,False,False
FS-CLUSTER-06,2013-11-09,holt_linear,1079.7538862828358,59.39191904330983,738.2609273073037,False,False,False
FS-CLUSTER-06,2013-11-10,holt_linear,1079.754165728383,59.39193441422679,738.2606478617565,False,False,False
FS-CLUSTER-06,2013-11-11,holt_linear,1079.7544451739302,59.39194978514374,738.2603684162093,False,False,False
FS-CLUSTER-06,2013-11-12,holt_linear,1079.7547246194772,59.39196515606068,738.2600889706623,False,False,False
FS-CLUSTER-06,2013-11-13,holt_linear,1079.7550040650244,59.39198052697764,738.2598095251151,False,False,False
FS-CLUSTER-06,2013-11-14,holt_linear,1079.7552835105716,59.39199589789459,738.2595300795679,False,False,False
FS-CLUSTER-06,2013-11-15,holt_linear,1079.7555629561189,59.39201126881154,738.2592506340206,False,False,False
FS-CLUSTER-06,2013-11-16,holt_linear,1079.755842401666,59.3920266397285,738.2589711884734,False,False,False
FS-CLUSTER-06,2013-11-17,holt_linear,1079.7561218472133,59.392042010645454,738.2586917429262,False,False,False
FS-CLUSTER-06,2013-11-18,holt_linear,1079.7564012927603,59.39205738156241,738.258412297379,False,False,False
FS-CLUSTER-06,2013-11-19,holt_linear,1079.7566807383078,59.392072752479365,738.2581328518318,False,False,False
FS-CLUSTER-06,2013-11-20,holt_linear,1079.756960183855,59.39208812339631,738.2578534062845,False,False,False
